0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0.47728726,0.16223153,-0.41218293,0.040584702,0.719473,-0.22424006,0.05592844,0.6985654,-0.969912,0.712231,-0.3420813,0.12734698,-0.33422625,0.13721734,1.3786902,0.10108918,-0.79004115,-0.3491855,-1.2327825,0.107698694,-0.24570985,-0.105604365,-0.17184688,0.4035428,0.323703,0.089793175,0.14370887,0.51407033,0.8908247,-0.06561762,-4.3649383,0.49268198,0.37081748,-0.43431306,-0.6885557,-1.2167416,0.7208907,-0.056853786,0.1416756,0.594395,1.5383623,-0.8803484,0.49249455,-0.19524747,-0.22518282,-0.12180573,-1.043476,0.13884304,0.3696887,0.21863577,-0.64527583,-0.51003176,0.0018689553,-0.57430613,-0.10982674,0.2952797,-1.3226326,-0.49684706,-0.018865928,-0.29859525,-0.12781544,0.2013915,0.4158216,0.10913386,-0.5555485,0.7732364,0.011918135,-0.58868986,0.76309294,0.39945996
-0.45751587,1.1103473,-0.17939459,-1.6337106,-0.9197179,-2.1720026,0.9323329,-0.13112138,-0.48202053,0.6344358,1.6234225,-0.7479643,-0.15900043,0.15574935,1.4999084,-1.164283,-0.0741432,0.3402682,0.779793,-2.6697452,0.26893827,-1.5050405,-0.95621175,-2.170206,0.9797326,1.4832165,0.9419696,-0.33488673,-0.43234348,-0.23757313,4.1479526,1.1887608,-1.3100057,-0.15891355,7.055747,-0.0047113607,-0.08555677,0.011260109,0.9865256,5.2851663,0.31367266,0.41914025,-0.8564611,-0.54025304,-0.92847663,-0.6129582,0.97827494,-0.9735539,-1.4713511,0.8137591,-0.8925618,-0.6676855,-0.54778,0.19758902,0.93610567,0.25854975,2.7401123,1.7991722,0.24548516,-1.9610188,-0.20927723,-0.28459966,0.17930293,-1.4555444,0.8593834,-0.5773791,2.035749,0.6947333,3.3070323,1.892981
0.72064114,0.076860815,-0.08080314,-0.5012579,-0.84083605,1.2677299,-0.47145513,-0.07889417,0.08515863,0.6240205,0.32406753,-0.3247133,1.4624808,-0.21551882,0.23413795,0.24452297,-0.11346054,0.14531161,-0.2912818,0.6717076,-0.3783189,0.19485597,-0.03992532,-0.34024757,-0.69546866,-0.33671108,-0.01091362,0.1687008,0.6617851,-0.2263847,-4.1298413,0.22568034,0.72501343,0.36526024,-0.33543834,-0.69939595,0.20210643,-0.30815566,0.22786133,-0.03568518,0.5910161,0.006280352,-1.6345506,-0.738998,0.36803752,0.5205063,-0.06503867,0.1568031,0.638357,0.23731925,-0.4452447,-0.065271586,-0.18789428,-0.6311063,0.12479016,-0.4524039,-0.42818806,-1.5360602,0.72360194,-0.1797658,0.56510633,-0.40265977,0.24645936,0.85226274,-0.63438046,0.6271417,0.03060971,0.4783771,0.671199,0.71382546
-0.140846,0.54127514,0.14089642,-0.6802334,-0.16744342,0.2468972,0.3390054,0.6876435,-0.037720736,0.8866525,-1.3794912,0.41814622,0.5985429,0.53958195,0.6700053,-0.959509,2.1996477,-0.52736235,-1.247052,-0.1555157,1.0233139,-0.52437264,-0.54512584,0.08086506,0.6395496,2.2768862,0.52121395,-0.32842973,-1.2015688,1.2580211,5.6364713,1.0972103,-0.24886695,0.30095997,11.2261915,1.5375711,0.067120805,1.3490129,-3.2611709,-0.96651036,-0.28711355,0.22774754,1.1156448,-0.14730383,-0.8561338,1.0977095,1.1264787,-0.51219034,-0.7152561,0.6353805,0.49652526,-0.56738174,0.8743097,1.6330878,-1.3511016,0.18937944,1.7026631,3.0749664,-0.9105835,-1.2815963,-0.3231691,-0.7878004,0.046144623,-0.23392406,-0.2208005,-0.48178452,1.0023246,1.2836921,-1.1219702,-0.56069297
-0.20461132,0.15951535,0.1368131,-0.33056793,0.42164674,-0.49343854,-0.4771679,-0.9531928,0.6409508,-2.0941641,-0.68819386,0.01893418,1.0934829,-0.8215642,-0.093190804,-0.29412532,-0.16855481,0.40595803,1.0344268,-1.1644725,-0.4693626,2.1458988,0.20132197,0.34187585,0.2557305,-0.13829786,-0.63546234,-0.67639524,0.89150816,-0.4810825,7.4228377,-0.20895956,0.22031182,1.3086308,-3.860143,-0.49421522,-0.119906016,-1.926441,1.4416114,-0.20855512,1.1434753,-1.250857,1.0270194,0.5141225,1.706451,-0.054786164,0.7655975,0.48061827,0.5972459,-1.0466292,0.54626286,-0.31082982,-0.40359616,0.9284007,-0.24059764,1.6794211,-0.746754,-1.5867577,0.28771797,0.66818714,0.39462212,0.14805375,0.093543,-0.20929064,-1.115245,1.1644435,0.45849076,0.31188262,0.45794067,-1.1813269
-0.18432769,0.64617383,0.9341816,0.8202089,-0.25409406,0.12182003,0.029305546,0.0113370055,-0.33927822,0.03927374,-0.48670655,0.1366181,-2.2109416,0.7015578,0.7605045,-1.9945501,0.71235657,0.37999254,1.0340039,-0.1194832,0.714949,0.7707788,-0.32411823,-1.0429084,-0.023572445,1.3759999,-0.51587456,-0.72674584,-1.2732728,0.6585615,3.789744,1.3906364,0.5113,0.7475265,9.63726,1.2239043,-1.1044178,1.8183153,-2.093547,-1.3128407,1.0398846,0.8623587,-0.78352195,-0.04445907,-1.033753,0.98418474,-0.39812294,-0.83360046,-0.80239177,1.2059187,1.2884483,-0.80102384,0.17470032,-0.18306205,-1.2710727,1.1294225,0.79666936,4.5457287,-0.9354607,-0.26553714,0.2532839,-1.6772822,-0.75903004,-0.68869203,-0.04592229,0.060453806,-0.8287992,1.2984788,0.52609646,-0.62077266
0.31247222,-0.08238068,-0.08095387,-0.017935667,0.8676628,-0.23335424,-0.309918,0.17964126,-0.2552558,-1.087242,0.050672915,-0.2701051,-0.1433344,0.14850828,-0.06851828,-0.6206968,-0.27527833,-0.0033879345,0.7097121,-0.49070156,-0.03855144,1.015654,0.33014634,0.1480629,0.15673035,-0.50838894,-0.049175426,-0.29176888,-0.016459635,0.7521678,7.9046054,0.1495708,-0.2945012,-0.049439378,-4.8209496,0.4018816,0.3617547,0.5189205,0.56598765,-0.6885332,0.13634919,-0.301139,0.5169694,0.08740419,-1.2358941,-0.047002744,0.4999915,0.71057826,0.6921553,-0.46093634,-0.45911023,1.0248873,-0.46441537,-0.22151582,-0.3270419,0.39266878,-0.15760973,-0.13189048,-0.34740514,0.082485855,-0.14249577,-0.6625258,-0.6775483,-0.33333066,-0.7944159,1.2839731,-0.22771251,0.13626483,-0.3537149,-0.13000843
-1.5277202,0.10163087,-0.9266716,1.6833125,-0.9941772,-1.8241681,-1.0498488,0.36433864,-1.5603907,-0.11016993,1.5097207,1.0626059,3.3899536,1.1724546,-0.12684521,0.39469233,-0.21122672,1.1367091,0.8934422,-0.11464302,-0.08795902,-4.620295,-0.09678475,0.59948844,-3.1976337,1.0392977,0.08626642,1.6878043,-0.30534285,-0.9350418,2.393431,0.4277726,-2.354741,-1.8210528,1.8878492,-1.3870391,-0.47276163,0.55462176,7.642914,2.1048694,-0.9316905,-0.16675049,0.8028296,0.15803643,1.6593491,1.3733112,0.65709865,-4.6167073,-3.1918676,0.35602796,-1.8856956,-1.5091996,2.8384678,0.50476205,0.18986896,2.2009127,2.0644395,-0.4802958,-0.040283173,-3.254957,0.26373643,-2.7302525,0.93034405,-1.461572,1.5601834,-3.3264253,1.6947277,1.3116349,0.8702924,-0.204864
0.39430925,0.10878872,-0.17374341,0.35424978,0.63801074,-0.92496955,0.020774389,0.02755917,-0.9348447,-0.4265924,-0.14712721,-0.078371875,-0.84485835,-0.41800714,0.70896316,0.3125229,-0.16011845,-0.21447474,-1.0269625,0.07749956,0.11082083,-0.090878494,0.6828089,0.7871821,-0.35581326,-0.0924829,0.459141,-0.11143534,0.5632442,-0.24910101,9.398183,-0.1289282,0.2413148,0.11958993,-6.816968,-0.0762191,0.287653,0.044666506,-0.18757442,0.60612017,-1.4259421,0.39639375,0.111091904,-0.05520809,0.4515904,0.12577398,-0.13152976,0.33971554,1.2015315,-0.24657868,-0.3609514,0.0717839,-0.061862104,-0.51046336,-0.14464423,-0.13301139,-0.14430365,-1.2236185,-0.50185496,-0.15834285,0.27319947,0.031393137,-0.002353991,0.03447421,0.025374888,-0.36494422,0.09953913,-0.556815,-0.387875,-0.24815549
0.21542059,0.38510332,0.3535604,0.048394814,-0.29348177,-0.17696607,0.27551672,0.48347545,2.1325881,-0.2008303,0.114909396,0.32333088,0.5068823,-0.2482332,-0.5478266,0.28928444,0.41730133,-0.057820775,-1.5712851,0.07951321,-0.49082318,-0.66099465,-0.33340326,1.27548,-0.05346661,0.06004658,0.04400572,0.47756782,-0.018291043,-0.6187469,-4.187163,0.064940885,-1.7788653,0.144851,-1.6439972,0.8490353,-0.15493351,0.8001328,-1.625645,0.3327479,-0.15268295,0.45452914,-0.86355686,0.71939903,0.11566583,0.6353659,0.5912402,-0.30092892,0.28768635,-0.7575038,-0.7920511,0.34911293,-0.40603998,-0.49707213,0.26646024,0.029399216,-1.0397505,-0.01612794,0.31854054,-0.19192667,-0.10552326,-0.31671804,0.07122644,-0.40562126,0.9345684,-0.15677145,-0.08661634,-0.38061097,0.22347018,0.36179072
-0.024332931,-0.39764175,0.047049,0.32236418,0.47938725,-0.12565136,-0.039496917,0.028170219,0.023738299,0.37099642,-0.06379302,0.2292964,-0.043123346,-0.02804737,0.24836886,-0.29059815,-0.09098592,-0.38254386,-0.30269834,-0.11366212,-0.4734858,0.4853764,0.33231765,0.29819027,0.060336515,-0.08365258,-0.059132017,-0.95876867,0.31670046,0.7915993,8.785967,0.14522576,0.24352857,-0.17352092,-6.0765057,-0.27851593,-0.3180681,-0.019647963,0.4268402,0.16168994,-0.91587186,-0.3675455,0.09067628,0.22708777,0.65412295,-0.7270392,-0.10756334,0.7468013,1.097911,0.0015697731,-0.34419087,-0.18645065,-0.1421496,-0.64292103,0.29874218,-0.7061003,-0.8619693,-1.0903139,0.22584876,0.56600887,0.09338646,0.39209852,0.25810575,-0.05734309,0.8158403,0.47044453,0.09153533,-0.02400399,0.2432279,-0.15308775
-0.97847754,1.1018147,-0.6054858,-1.025727,-2.07032,-0.6935777,0.5966136,-0.55129516,-0.3363147,0.22908099,1.0640061,-0.33386886,-1.994927,0.64745784,0.6518164,-0.54046655,0.6709866,1.2391222,0.28995532,-2.1876988,0.55628,-0.796559,-0.47727683,-1.9052794,0.9277546,0.24907455,0.46548784,0.28262097,-0.2794584,-0.26897126,4.629234,0.43141204,-1.895463,0.1995099,7.6942,-0.47705355,-0.8063369,-0.5005469,-0.13332932,3.5009685,-1.033229,-0.13515653,-1.1367738,-0.5541051,-0.15397565,-0.24145392,1.1880963,-0.44069025,-0.8886039,0.58767533,0.2651962,0.8647032,0.004882622,1.0541438,0.54328144,0.91919667,1.4254171,3.7311878,-1.1144875,0.021632046,-0.3030915,-1.861141,0.59797436,-1.3620975,1.1206061,-1.6214285,2.0744545,0.64358526,2.9866855,-0.6382312
0.2759217,-0.28640476,0.3699911,0.05131166,0.11248003,0.37925667,-0.4896563,0.24690418,0.6163197,-0.16803035,0.1901808,0.089745134,0.10817308,-0.6659115,0.5271487,-0.43054524,0.21167675,-0.07067557,-0.11156397,-0.25644603,-0.6948854,0.6830122,-0.058652364,0.16051853,0.0037071523,-0.38508365,-0.18889175,-0.016613223,0.40939513,0.290935,9.087272,0.4403592,0.27776924,0.02516409,-5.877418,-0.60933113,-0.2662828,-0.8365728,0.56712943,0.24313644,-0.3718976,-0.32661808,0.17955603,0.10269624,1.1292456,0.3002866,-0.50309795,0.75112396,1.0395752,-0.10345767,-0.28588483,-0.6848208,-0.3001782,0.27039745,0.047750473,-0.39761028,-0.5987324,-1.7373941,0.20462704,0.057520576,0.18588544,-0.018614285,0.19639936,-0.04421127,0.27820498,0.37027678,-0.006027075,0.05085232,1.1178551,0.37647024
0.090310596,-0.30139166,-0.45209506,0.044890236,0.24449515,0.19618568,0.15668362,0.014201493,0.06731565,-0.44737357,-0.5436966,-0.23003852,-2.0114021,-0.6624123,-0.48075703,1.0430343,0.013483617,0.014448077,-1.539232,-0.73273826,0.18139935,-0.5737328,0.31589773,0.6566256,-0.15990524,-0.24158086,0.18588105,0.058486655,0.051114578,0.31629726,-4.552923,-0.12694064,0.41495308,0.10233792,-0.9020978,-0.097243644,0.09155701,-0.17274956,-0.8626704,-0.11057752,-0.4986165,-0.48759037,1.3887597,0.7692568,-0.3568019,-0.14929508,0.3378256,0.47218102,0.07440073,-0.2620793,-1.1384288,-0.3550046,-0.12056539,0.47476238,-0.6719674,0.013420723,-1.6430874,-0.072369926,-1.0550658,0.270355,0.7074152,0.061881002,0.6808182,0.10794278,-0.13665107,-0.06710402,0.05640998,-0.1729235,0.47028214,0.21995048
-0.17454192,0.19220853,-0.35442534,-0.0862253,0.5457478,0.29652387,-0.79759103,-0.087388046,-1.8485708,-0.25553784,-0.37370008,0.4145729,-0.7672066,-0.19849056,0.12704755,0.9939207,-0.5667236,-0.04109089,-0.82937175,-0.6704894,-0.18957825,0.5572736,0.96402395,-0.06502088,0.11001059,-0.49464116,-0.041432433,-0.07733281,0.47033113,-0.08831448,-4.2025566,-0.12307868,0.9905338,0.11372834,-0.055259477,-1.0104645,0.30311525,-0.57338643,1.4973884,0.6289897,-0.87615305,-0.01980732,0.30390278,-0.15939388,0.34743652,0.1194818,0.40817186,1.2081205,0.93596125,-0.9972284,0.13955021,-0.37488258,0.067663215,1.1986661,0.0030991044,0.2900234,-0.54941636,-0.18039124,-0.9057361,0.5311289,-0.45723173,1.575984,1.1560417,0.5091059,-0.891809,0.39128947,-0.038240883,0.5639553,-0.08138912,-0.77802813
0.19014873,0.2844094,0.12096883,0.22649495,0.68152666,0.8825638,-0.30202648,0.41066208,-0.68230605,0.46316367,-0.38963953,-0.021001048,-1.2252117,-0.12992023,-1.0861429,0.70000446,-0.5731656,0.40947717,-0.6978335,-0.8133721,-0.09044745,-0.38870218,0.73216087,-0.30646548,-0.18773876,0.0022886868,0.025745993,0.23769347,0.39910308,-0.16530538,-3.8836277,-0.5418445,0.6589684,0.08801241,0.7813201,-0.7937477,-0.006219454,-0.29290158,1.1569179,-0.12464002,0.7264948,-0.002786036,0.45757872,-0.20342453,0.6087257,0.23944183,-0.15579773,0.95295197,0.4200422,0.10208485,-0.03112667,-0.18868513,-0.009548493,-0.11446882,0.4285786,0.29431498,0.7343728,-0.319124,0.030871205,0.18205553,0.42461726,0.5367993,0.4097515,0.3844342,-0.8138188,-0.8538004,-0.15780017,0.16837427,0.20540099,-0.066574045
-0.36423492,0.75434554,-0.2836834,-0.52117723,-0.27432802,-0.28803515,1.1042203,0.29860154,-0.4386989,0.6336351,-0.5681245,-0.14045107,0.25941804,0.45846632,0.6989183,-0.61376256,0.3122578,0.2192736,-0.06665363,-0.86258537,0.06200972,0.54618055,-0.5633191,-1.4374276,1.4816321,1.6174873,-1.2242926,-0.10043382,-1.9540535,0.48367897,4.9528413,0.87202996,0.10272924,-0.5316401,10.190644,0.7274241,-0.18924527,-0.12949373,-1.6213171,2.044308,-0.64341563,0.7427641,-0.4386064,0.6888128,-0.4503001,0.60485727,0.5760193,-0.12203659,-0.92675513,1.9089344,0.17130065,0.46276325,0.4896385,0.52282345,0.0149122905,0.44522166,1.4160058,2.1875758,-0.038806923,-0.65139484,-0.102483585,0.2025189,-0.83556265,-0.24215616,0.35226226,0.012528653,1.6873995,1.6202884,1.2203054,1.1938503
0.34548214,-0.050492212,-0.21750708,0.2763437,-0.2736361,-0.019086448,-0.037636094,-0.12566118,-0.35950944,0.17437962,0.15647689,0.18858297,-0.93435645,0.046401534,0.44976768,0.51906765,0.18974376,-0.03320617,-1.5894747,0.34423146,-0.13778715,-0.3364308,0.55384773,0.6326415,-0.04979819,-0.5797868,0.73731333,0.03631544,0.6829085,-0.74402314,9.685574,0.028093634,0.15535799,0.13273087,-7.2522035,-0.2684841,-0.0801128,0.25453293,-0.360175,0.6196464,-2.0697777,0.37084907,-0.4079995,0.14351508,1.1512635,0.12530902,-0.30658922,0.44436598,1.3518016,0.07143188,-0.57800686,-0.060536426,0.07890421,-0.26978716,0.047956347,-0.2533433,-0.24948496,-1.2655758,-0.17182323,0.27302074,0.22960626,0.2775885,-0.092469536,0.119189374,1.0038402,-0.97930866,0.20412606,-0.64513785,-0.95183146,-0.38449475
0.38906732,-0.33546492,0.09762606,-0.15192835,0.28007638,0.027689451,-0.2997202,0.2500462,-0.9121024,-0.38415962,-0.7316517,-0.13770051,0.24139428,-0.12386445,0.56361216,-0.5496747,-1.078354,0.090770796,-0.38830084,0.9696311,-0.27615228,0.44998696,0.5624902,-0.65590894,-0.4533654,-0.12876494,-0.14357817,0.18597886,0.72031444,0.09340429,-4.2672224,-0.26191196,0.43446848,-0.19959445,0.045529947,-0.560509,0.21827124,-0.37683484,1.0953301,0.3446691,0.008506803,0.32545912,-0.84339553,-0.40209228,0.60791594,-0.020368781,-0.2329142,0.27041435,0.35563725,-0.5133589,0.09590648,-0.07306801,0.3069865,0.0004878277,0.5582676,0.3796247,-0.10728431,-1.3499745,0.6669922,-0.053590328,-0.115303054,0.781091,0.116882585,0.8833365,-0.5046384,0.47178802,0.4907581,0.1596874,0.18053481,-0.5051127
0.7623101,-0.2600672,-0.019443437,-0.72198945,-0.64473605,0.5526856,-0.8659975,-0.48836672,-0.74549013,-0.28751284,-0.12737995,-0.38315612,-1.3879766,-0.37757757,-0.29756844,0.81804895,0.709115,0.33061317,-1.4012008,-0.20287928,0.06630121,-0.43068486,0.7977927,-0.101776235,0.42435467,-0.7456212,-0.118861355,0.6286939,0.07212746,0.4430535,-4.39753,-0.2412781,0.20446861,0.22854425,-0.16499531,-0.5741672,0.68021715,-0.1864431,0.034272727,0.59769297,-0.77964926,-0.94060326,0.4575577,0.75982845,0.27996975,-0.3628298,-0.038516458,0.84330094,0.5250062,-0.15330265,0.023562089,0.16404058,0.052503623,0.25136667,-0.31045103,-0.05422718,-0.8207147,-0.94092065,0.15824947,0.9956664,0.1676613,0.17841987,0.46660826,0.5420404,-0.83405995,0.01583172,0.23513056,0.13769221,-0.48965025,-0.21412383
