0,1,2,3,4
-9.140158,599.14484,4.9172273,-16.176823,2.0589795
-9.07831,597.276,5.5381355,-16.454039,3.2248082
-10.322561,598.71246,5.0319614,-17.015003,2.1451676
-9.248818,598.70483,4.9646544,-16.436028,2.8055935
-9.86471,597.58795,4.3148828,-16.896957,2.975656
-8.966719,597.03076,3.8679314,-16.676523,5.1819625
-9.556718,598.6843,4.9289017,-17.038216,3.5840094
-7.711414,597.631,3.5576606,-15.406999,6.6231823
-8.983957,597.77124,3.8562407,-16.662643,5.459572
-9.864594,598.54626,2.2384782,-16.16423,5.2688446
-9.331513,597.3567,3.5137644,-16.094395,4.1463413
-9.858072,597.94165,3.3454623,-16.749271,5.550633
-9.978232,598.75415,4.775348,-16.504782,1.4734735
-9.387211,598.33124,2.8825564,-15.76807,5.4310074
-9.102581,596.8996,4.1188726,-17.175714,5.576662
-9.03911,597.2341,3.1795588,-16.225773,6.0297365
-8.788258,597.6279,3.6322813,-16.382462,5.0917134
-8.817792,599.3551,4.7693815,-16.195524,3.1866915
-10.522141,597.99756,4.8607106,-18.138144,2.7785435
-8.497885,596.7619,4.2289486,-17.361528,6.027443
-10.116618,598.04816,4.7607355,-17.272446,2.8825347
-9.63436,598.1201,4.656199,-17.324223,3.5901527
-9.118843,599.01605,5.2552447,-15.753878,1.19994
-9.945721,598.29614,3.4907718,-17.018398,5.215883
-9.882927,598.91644,2.556305,-17.131863,5.432914
-10.077036,599.2283,3.6340399,-16.905441,3.4952433
-9.546109,598.0635,3.994176,-17.671074,4.5808334
-9.57471,597.6811,4.613341,-16.934477,3.6566875
-9.153724,597.6988,3.2256093,-16.822462,5.847495
-9.008251,599.7564,4.3095846,-15.617509,2.244561
-9.146695,597.7138,2.2366753,-16.588945,7.4680824
-9.209078,598.2134,5.0351753,-17.340096,3.61183
-9.108657,597.8817,5.8591294,-17.62694,3.9516666
-9.86771,597.98566,4.626017,-18.524914,5.5298667
-10.339244,598.41345,4.644874,-17.393723,3.020274
-9.142033,598.3128,3.5113044,-17.700583,6.2774143
-10.318751,597.5404,4.3473063,-16.660973,2.822069
-8.908699,597.85205,2.742735,-15.983196,5.6694746
-10.458624,598.30786,2.574275,-17.309734,5.7592297
-10.331943,597.7499,3.984395,-17.395912,2.8859358
-9.924781,598.1339,4.5571394,-16.209362,1.7319384
-10.397898,597.51654,3.434259,-17.865507,5.44913
-8.349035,598.66614,3.981914,-15.431782,4.0986857
-10.6256695,598.08655,2.5894952,-17.526844,4.8305626
-9.902926,599.7503,3.479663,-16.118193,2.7467928
-9.819248,599.5568,3.2278104,-17.141016,3.5332928
-10.3505945,597.63916,5.4183416,-18.278011,1.9330008
-9.762603,597.01434,3.9649448,-15.883685,1.5153215
-10.736214,597.98975,4.700585,-18.072647,1.8341458
-9.615053,598.2013,5.5954967,-16.532257,0.36994147
-10.786893,599.3331,4.0599556,-16.36473,0.4297371
-10.346428,597.9081,4.6858673,-17.302977,1.369694
-8.413116,597.49664,3.5807734,-15.025591,3.7646577
-9.489264,597.9439,4.8204455,-16.125378,1.8561239
-10.572363,597.3584,3.68328,-17.7897,2.6268988
-10.760443,598.7138,4.9235587,-17.5116,0.1224668
-10.759391,597.9837,4.833641,-18.343582,1.6806107
-10.865246,597.7251,3.9571066,-18.267126,3.1135266
-10.4237385,597.391,4.445516,-18.093647,2.953901
-10.190233,597.69696,5.1411753,-18.012243,2.3507082
-10.128157,598.6611,5.624986,-16.675283,1.1968913
-11.106684,596.94415,5.1351767,-19.239534,2.8763185
-10.12955,597.7204,5.6848564,-17.324379,1.595334
-10.523996,597.6254,4.4218698,-18.47158,3.6659682
-10.712387,597.88214,4.6387806,-18.140192,2.538612
-11.009072,597.3062,4.3188357,-18.119186,1.900173
-10.632117,597.92206,3.1011877,-17.633732,3.783877
-9.673643,597.503,4.8216453,-16.305168,1.3195388
