0,1,2,3,4
23.76726,585.3584,5.43704,19.726244,25.411606
23.046375,586.3782,8.056517,17.01202,27.249525
24.908464,582.72473,5.206088,16.577398,23.165838
30.978498,590.86145,13.719614,28.150618,28.762606
29.747677,587.9715,9.391176,22.357475,25.084415
23.367466,589.6932,8.741185,18.52634,27.431345
18.355583,582.0871,-0.08936453,15.931829,24.101583
30.895073,584.62665,9.20201,23.294146,22.839775
27.195429,580.89594,5.2873836,15.934977,20.251902
26.26173,585.5676,3.3209448,17.157454,23.184538
27.27537,584.756,7.2452765,19.895666,25.577566
28.671309,585.04364,8.810462,21.188364,24.707714
13.48228,590.28015,-2.0670261,9.425028,25.307602
28.118624,583.697,5.471496,18.398521,18.58789
24.210003,585.6829,-0.7099818,13.408302,19.266033
31.19368,586.546,8.191627,21.523676,24.392439
17.669977,582.7741,-5.5957136,14.937633,22.249313
22.812634,587.19995,5.1742077,14.864702,25.026505
18.024197,584.8279,2.0542667,12.483841,23.388693
17.443249,583.25543,0.5558828,7.0848403,24.958178
26.194178,591.31775,8.237757,19.627508,27.822842
20.94922,589.57635,-0.625919,18.200996,22.75431
30.227627,588.56616,10.816575,21.691645,25.845886
18.75577,583.6576,1.0916078,6.2755327,18.08859
25.020647,587.058,7.213939,17.105299,25.90577
31.428879,594.2961,13.006771,26.18177,28.73831
-0.8992511,596.7977,1.5206525,-16.13372,-1.312953
0.5262312,595.56335,0.82889044,-11.771581,4.101727
-0.084629595,598.4877,4.0523496,-15.623743,0.5630666
-2.255687,598.3169,0.045303464,-17.799025,2.0961294
-2.294784,590.40027,-0.5372806,-19.740925,-0.5856256
-1.7405581,589.7069,-7.876993,-18.261154,5.743735
-1.5641897,590.0773,-2.575634,-16.603416,2.5644855
-1.0032862,596.77545,2.7922373,-17.71954,-0.05381286
-4.0458946,593.54114,-3.3162646,-18.244457,3.5731072
-1.4984012,595.2993,4.3060865,-16.878508,-3.181928
-0.9926289,597.87866,4.17928,-14.943033,0.5037209
-1.7695783,596.0482,-1.9753873,-18.314793,1.7375888
-2.1873226,593.3444,-1.2610024,-21.769234,0.6170621
-1.5752064,598.2144,-0.9628967,-14.200659,2.320915
-3.7258062,591.2638,-5.4146457,-20.806395,4.0684433
-2.969154,593.39667,-2.0877519,-19.24042,0.39967287
-2.5886312,594.87885,-0.023211002,-16.399395,0.9627882
-1.2370718,595.73096,1.0154767,-17.677055,-0.843635
-1.7801523,594.247,-2.544602,-18.23615,3.640164
-2.5006032,595.4738,2.6319509,-15.346212,1.9954754
-3.4171584,588.5426,-2.1750312,-17.623123,-1.2806236
-3.4090016,587.2497,-1.6263864,-21.094315,-1.0249155
-2.8748426,594.54974,-0.84779847,-17.800913,-1.1451623
-1.8042126,588.4731,-6.075427,-18.526302,5.154501
-1.6876088,592.2793,-2.478354,-19.063595,0.87129354
-2.888702,598.9102,0.36900353,-16.67608,-0.36285448
-3.1326137,596.92194,1.5880301,-16.735096,-0.6426186
-3.175064,596.2202,-1.5890423,-14.603012,2.997666
-3.344139,596.1904,0.25773525,-15.271628,0.63162684
-3.1606975,593.96075,0.8794209,-17.794632,0.2985428
-1.4755671,599.3304,4.7418623,-11.610936,1.9947577
-2.5686543,602.8798,3.2494817,-13.679602,1.5310667
-4.386546,598.8031,5.0460196,-13.699078,3.8269386
-3.1701453,595.8393,-0.55691266,-15.628029,3.940092
-1.2678114,601.6569,-2.0704114,-9.262163,6.076546
-1.7597609,596.6766,1.9727916,-17.968018,-1.084558
-1.1045711,590.72504,1.7900233,-18.997341,1.4149196
-0.1350308,599.088,-1.2911924,-15.875059,4.5089693
-2.5179842,596.3838,-0.109104276,-17.710218,-1.4373003
-3.620479,597.50037,-1.4982697,-19.815302,-0.8061249
0.23608291,596.96234,2.5262747,-14.005927,1.7170415
-2.800425,599.9257,2.4712112,-13.953319,-0.4790585
-3.7280772,598.849,0.28770864,-15.025258,-0.029939055
-0.86733353,598.14624,1.870647,-13.706423,2.6020007
-1.6660988,598.69714,-0.1432414,-15.343,1.7721397
-2.0670605,601.0808,3.7694929,-16.006,0.8347534
-0.4199717,598.224,-0.3477869,-14.738269,1.6058557
-1.1548499,594.28735,-1.8859568,-17.550627,3.114386
-2.4402137,598.3635,0.23429817,-16.995678,0.9726933
-4.0950203,592.5626,-3.222782,-21.762102,-1.4041327
-1.3643762,594.5746,-3.4895935,-17.788866,3.5626252
-1.2469848,597.4525,3.6179757,-15.042864,-2.577678
-1.6406529,594.3923,3.980011,-17.040401,0.6444577
-2.172412,593.2729,1.8691645,-17.86621,-0.42403948
-1.934938,596.1222,-0.6121466,-19.727234,-2.1794834
-3.0156379,593.93427,-2.5138764,-21.161884,-0.20879787
-2.6518276,591.5149,-1.3491838,-20.19989,3.4365625
-2.5230553,596.0957,2.2791767,-19.894682,-0.09346968
-0.76444066,593.90204,-0.33675355,-14.781183,6.442237
-1.7205471,593.3049,-2.1569424,-16.721846,2.4248872
-2.1535664,592.7436,-4.8579626,-17.879492,1.8245357
-4.4331512,587.51495,-2.908763,-18.215578,2.911216
-3.2329216,591.3214,-3.760249,-18.809484,2.5945354
-0.5599923,601.38116,3.6214442,-14.960131,-1.2392367
-0.9943675,597.4665,-2.2275977,-16.18712,2.1633463
-3.4902024,589.0288,0.7674008,-16.363256,4.8545146
-0.9101614,596.36957,-2.8645067,-14.710924,3.996539
-1.5625699,593.57184,-4.4573708,-18.299067,0.9572669
-1.0610284,594.02203,0.66662467,-17.573736,-0.4836707
-2.035414,590.9635,-0.47595012,-20.35092,-2.0597951
